month,TigacellID,prob_l95,prob_median,prob_u95,sd
10,-0.05_38.55,0,0.012,0.167,0.0535404810997329
10,-0.05_38.6,0.005,0.05,0.242024999999998,0.0640135312426412
10,-0.05_38.75,0,0.011,0.14,0.0403418693139655
10,-0.05_38.85,0,0.01,0.111,0.0329852782002815
10,-0.05_39.95,0.017,0.094,0.35,0.0882696031293906
10,-0.05_40,0,0.01,0.11,0.0319088443891118
10,-0.05_40.05,0,0.013,0.176,0.0544829533074445
10,-0.05_40.1,0.002,0.025,0.149,0.0403375455337684
10,-0.05_40.95,0,0.011,0.182,0.0546584841463849
10,-0.05_41.5,0,0.012,0.177,0.0589484168084863
10,-0.05_42.1,0,0.012,0.166,0.0505683263402066
10,-0.15_38.5,0,0.009,0.095,0.027840556106533
10,-0.15_38.55,0.002,0.027,0.154,0.0443933712931204
10,-0.15_38.6,0,0.012,0.187,0.0575769562375091
10,-0.15_38.75,0,0.012,0.159,0.0501885198582423
10,-0.15_38.8,0,0.01,0.123,0.0366401291148158
10,-0.15_38.85,0,0.01,0.119,0.0365166512705791
10,-0.15_38.9,0,0.013,0.09,0.0257659811240196
10,-0.15_38.95,0.005,0.047,0.205,0.0538997155118791
10,-0.15_39.75,0,0.01,0.127,0.0392252607929685
10,-0.15_39.8,0,0.011,0.126,0.0384949159816215
10,-0.15_39.85,0,0.01,0.11,0.032957735063888
10,-0.15_39.9,0.004,0.045,0.209,0.0549914645807907
10,-0.15_39.95,0.002,0.026,0.153,0.042273712941047
10,-0.15_40,0,0.011,0.126,0.037189977087045
10,-0.15_40.6,0,0.01,0.124,0.0364731268473279
10,-0.15_41,0,0.011,0.132,0.0411809603866111
10,-0.15_42.45,0,0.012,0.186,0.0530568571509423
10,-0.15_42.6,0,0.011,0.15,0.044694390162244
10,-0.1_38.5,0,0.009,0.104,0.0308123125543961
10,-0.1_38.55,0,0.011,0.162,0.0508716475555071
10,-0.1_38.6,0,0.012,0.164024999999998,0.0556266183568879
10,-0.1_38.75,0,0.012,0.168,0.050907983525464
10,-0.1_38.85,0,0.01,0.119,0.0368731147233584
10,-0.1_38.9,0,0.012,0.154,0.0461996788441983
10,-0.1_39.85,0.001,0.021,0.129,0.0349766062033778
10,-0.1_39.9,0,0.011,0.124,0.0386836420878674
10,-0.1_39.95,0.008,0.06,0.251,0.0656280045399866
10,-0.1_40,0,0.01,0.126,0.0408999627898088
10,-0.1_40.1,0,0.011,0.155,0.0468554591710035
10,-0.1_40.6,0,0.01,0.117,0.0357632496472964
10,-0.1_40.75,0,0.012,0.184,0.0556668760212135
10,-0.1_40.95,0,0.012,0.175024999999998,0.050461209366406
10,-0.25_38.45,0,0.012,0.143,0.0456969655915389
10,-0.25_38.5,0,0.011,0.129,0.038931714233164
10,-0.25_38.85,0,0.011,0.134,0.0398536316835239
10,-0.25_38.95,0,0.011,0.155,0.0468082819187276
10,-0.25_39,0,0.009,0.101,0.0310408587769932
10,-0.25_39.05,0,0.011,0.157,0.0440892745150356
10,-0.25_39.1,0,0.009,0.099,0.0302159923349649
10,-0.25_39.15,0.002,0.023,0.159,0.0427885408966185
10,-0.25_39.2,0,0.011,0.141,0.0429052472372621
10,-0.25_39.6,0,0.009,0.0950249999999978,0.0269472692649673
10,-0.25_39.65,0.002,0.028,0.158,0.0433846136723885
10,-0.25_39.7,0.01,0.063,0.325,0.0848081912700225
10,-0.25_39.75,0,0.01,0.103,0.0326035598961977
10,-0.25_39.8,0,0.011,0.158,0.0492207806350664
10,-0.25_39.95,0,0.012,0.17,0.051191244079119
10,-0.25_40.1,0,0.011,0.16,0.0504948140994639
10,-0.25_42.75,0,0.012,0.156,0.046704415484295
10,-0.2_38.5,0,0.011,0.14,0.0427633694542286
10,-0.2_38.7,0,0.01,0.11,0.0334347033688848
10,-0.2_38.85,0,0.011,0.159,0.0458004956675793
10,-0.2_38.9,0,0.013,0.197,0.0579510571761856
10,-0.2_38.95,0.001,0.021,0.131,0.0375937715671847
10,-0.2_39,0,0.009,0.11,0.037266345329727
10,-0.2_39.7,0,0.011,0.124,0.0383415400285801
10,-0.2_39.75,0,0.011,0.135,0.0382019567091707
10,-0.2_39.8,0,0.011,0.156,0.047387561516261
10,-0.2_39.85,0,0.009,0.088,0.0256726568373843
10,-0.2_39.95,0,0.011,0.133,0.0389223108956642
10,-0.2_40,0,0.012,0.179,0.0570796665379954
10,-0.2_40.6,0,0.012,0.181,0.0549153051217966
10,-0.2_41,0,0.012,0.178,0.0546341593017595
10,-0.2_41.45,0,0.012,0.174,0.0535261142113557
10,-0.2_42.1,0,0.011,0.148,0.0446713270612995
10,-0.35_38.75,0,0.012,0.193,0.0574673150739342
10,-0.35_38.85,0,0.012,0.166,0.0502365653531284
10,-0.35_39,0,0.009,0.085,0.0250771119943264
10,-0.35_39.1,0,0.012,0.208,0.0632439207559156
10,-0.35_39.15,0,0.012,0.179,0.0546709826892752
10,-0.35_39.2,0,0.01,0.12,0.0348103247741743
10,-0.35_39.25,0,0.01,0.122,0.0364594592814261
10,-0.35_39.3,0,0.011,0.126,0.0385899653874942
10,-0.35_39.35,0.002,0.028,0.163,0.0440662695532505
10,-0.35_39.4,0.004,0.035,0.19,0.0519327856263206
10,-0.35_39.45,0.033,0.162,0.469,0.113043318056188
10,-0.35_39.5,0.002,0.027,0.148,0.0435018973703961
10,-0.35_39.55,0.015,0.126,0.422024999999998,0.108340212169019
10,-0.35_39.6,0,0.009,0.095,0.0303227558457393
10,-0.35_39.65,0,0.012,0.176,0.0543084959829212
10,-0.35_39.7,0,0.01,0.129,0.0392478455784957
10,-0.35_39.85,0,0.011,0.172,0.0525306497254856
10,-0.35_40,0,0.012,0.161,0.0512646405700746
10,-0.35_40.5,0,0.012,0.192,0.0588919526937253
10,-0.35_40.55,0,0.012,0.155,0.0494071605385251
10,-0.35_41.5,0,0.01,0.135,0.0394466272916496
10,-0.35_41.75,0,0.012,0.189,0.054176662745712
10,-0.35_41.85,0,0.012,0.161,0.0481671654677803
10,-0.35_42.1,0,0.012,0.185,0.054828685352085
10,-0.35_42.5,0,0.011,0.141,0.0418308101627503
10,-0.35_42.6,0,0.012,0.183,0.0516324855096138
10,-0.35_42.65,0,0.012,0.164,0.0516819473385593
10,-0.35_42.7,0,0.011,0.157,0.0547765621763468
10,-0.3_38.45,0,0.012,0.156024999999998,0.0451423621727604
10,-0.3_39,0,0.009,0.091,0.0275133692721497
10,-0.3_39.1,0,0.011,0.144,0.0451097992232864
10,-0.3_39.2,0,0.011,0.160024999999998,0.0457395778024527
10,-0.3_39.25,0,0.011,0.131,0.0397270124379966
10,-0.3_39.5,0,0.01,0.11,0.0340171833872409
10,-0.3_39.55,0,0.012,0.197,0.0606047345699053
10,-0.3_39.6,0,0.009,0.105024999999998,0.0315065366922608
10,-0.3_39.65,0,0.011,0.115024999999998,0.0348116853534755
10,-0.3_39.7,0,0.012,0.166,0.0539897474946954
10,-0.3_39.75,0,0.012,0.156,0.0449251506059303
10,-0.3_39.85,0,0.012,0.177,0.0543294484433172
10,-0.3_39.95,0,0.011,0.132,0.0414515701987584
10,-0.3_40.1,0,0.011,0.157,0.04847208583993
10,-0.3_40.8,0,0.012,0.193,0.0598882067172575
10,-0.3_41.5,0,0.011,0.145,0.0444658312245675
10,-0.3_41.85,0,0.012,0.137,0.0421514286742335
10,-0.3_42.35,0,0.011,0.141,0.0418923264582029
10,-0.3_42.7,0,0.012,0.198,0.0557417993183161
10,-0.45_38.35,0.043,0.179,0.528,0.126179984597078
10,-0.45_38.4,0.002,0.026,0.154,0.0426131973607376
10,-0.45_38.6,0.008,0.057,0.284,0.074075511005111
10,-0.45_38.75,0,0.01,0.104,0.0344848893722615
10,-0.45_38.85,0,0.012,0.166,0.0489454612936405
10,-0.45_39.1,0.002,0.023,0.134,0.0360048061808535
10,-0.45_39.15,0,0.012,0.162,0.0474102125743868
10,-0.45_39.2,0,0.011,0.128,0.0401570691246098
10,-0.45_39.25,0,0.009,0.087,0.0268677478237916
10,-0.45_39.3,0,0.009,0.093,0.0287882037099546
10,-0.45_39.35,0,0.008,0.068,0.0215540712880704
10,-0.45_39.4,0.033,0.184,0.511,0.126574130409615
10,-0.45_39.45,0.023,0.148,0.447,0.112362039393349
10,-0.45_39.5,0.022,0.135,0.412,0.102047568697527
10,-0.45_39.55,0.006,0.046,0.221,0.0572660196732563
10,-0.45_39.6,0.002,0.028,0.154024999999998,0.0442193065411881
10,-0.45_39.65,0.002,0.03,0.168,0.0455948805107981
10,-0.45_39.7,0,0.011,0.148,0.0443027534535137
10,-0.45_39.75,0,0.012,0.191,0.0581816857331541
10,-0.45_40.2,0,0.011,0.14,0.0425097516090741
10,-0.45_40.5,0,0.012,0.181024999999998,0.0505758586796414
10,-0.45_40.95,0,0.012,0.191,0.0578663943949258
10,-0.45_42,0,0.012,0.176,0.051700863938334
10,-0.45_42.1,0.001,0.015,0.102,0.0289157047164345
10,-0.45_42.25,0,0.012,0.154,0.0443863980552458
10,-0.45_42.6,0,0.011,0.158024999999998,0.0487378016906868
10,-0.4_38.4,0.002,0.027,0.162,0.0436322152846104
10,-0.4_38.5,0.002,0.025,0.149,0.0415958793711881
10,-0.4_38.55,0,0.012,0.169024999999998,0.0518812665689213
10,-0.4_38.75,0,0.012,0.161,0.0484531929469196
10,-0.4_38.85,0,0.01,0.116,0.0334269313320987
10,-0.4_39,0,0.011,0.143,0.0435812584525594
10,-0.4_39.05,0,0.011,0.13,0.0372625847102709
10,-0.4_39.1,0.038,0.173,0.512,0.124602121174028
10,-0.4_39.15,0,0.012,0.187,0.0606939788732748
10,-0.4_39.2,0,0.012,0.14,0.0432252234262216
10,-0.4_39.25,0.002,0.029,0.173,0.0482881064250445
10,-0.4_39.35,0,0.008,0.074,0.0216652845862732
10,-0.4_39.4,0.006,0.049,0.229,0.0587340868871037
10,-0.4_39.45,0.046,0.281,0.686,0.171653085186619
10,-0.4_39.5,0.01,0.074,0.286024999999998,0.0733458943522094
10,-0.4_39.55,0,0.011,0.13,0.0426158624093226
10,-0.4_39.6,0.002,0.027,0.168,0.0467638173014501
10,-0.4_39.65,0.002,0.029,0.163,0.0442287847434074
10,-0.4_39.7,0.002,0.025,0.153,0.0423122436561123
10,-0.4_39.75,0,0.013,0.173,0.0520650708132759
10,-0.4_40.1,0,0.012,0.166,0.0480221202891512
10,-0.4_41.15,0,0.012,0.173,0.0546851321075488
10,-0.4_41.5,0,0.012,0.187024999999998,0.0583947925313645
10,-0.4_41.85,0,0.011,0.153,0.0491581061894551
10,-0.4_41.9,0,0.01,0.111,0.0323463708980741
10,-0.4_42,0,0.012,0.178,0.0560315270958309
10,-0.4_42.1,0,0.012,0.171024999999998,0.0513776570672515
10,-0.4_42.35,0,0.012,0.183,0.0588058952402658
10,-0.4_42.5,0,0.011,0.136,0.041342979849134
10,-0.55_38.15,0,0.011,0.147024999999998,0.0459475810353414
10,-0.55_38.2,0.008,0.065,0.275,0.0725097615136819
10,-0.55_38.25,0.001,0.024,0.136,0.0377725489302464
10,-0.55_38.3,0.037975,0.222,0.58,0.143636508209053
10,-0.55_38.35,0.025,0.124,0.394,0.0977229393078277
10,-0.55_38.5,0,0.012,0.155,0.0480697585156679
10,-0.55_38.6,0,0.012,0.147,0.0458337728889977
10,-0.55_38.65,0,0.011,0.153024999999998,0.0473434114888839
10,-0.55_38.7,0,0.013,0.185,0.0534203823918519
10,-0.55_38.75,0,0.011,0.159,0.0483253023272486
10,-0.55_38.8,0,0.013,0.182,0.0546855606587782
10,-0.55_38.95,0.002,0.026,0.151,0.0412722606336899
10,-0.55_39,0,0.009,0.085,0.029653497535253
10,-0.55_39.05,0.002,0.029,0.174,0.0462850237977765
10,-0.55_39.1,0,0.01,0.108,0.0313578455236363
10,-0.55_39.15,0,0.011,0.15,0.0444759053570202
10,-0.55_39.2,0,0.011,0.166024999999998,0.0488549102863301
10,-0.55_39.3,0,0.012,0.156,0.0464535823925988
10,-0.55_39.35,0.002,0.027,0.16,0.0437538362259793
10,-0.55_39.4,0.006,0.055,0.252,0.0653697936499275
10,-0.55_39.45,0,0.01,0.106,0.0313102479083703
10,-0.55_39.5,0.004,0.037,0.185,0.0490734503855442
10,-0.55_39.55,0.033,0.226,0.596,0.151697911438859
10,-0.55_39.6,0.001,0.016,0.105,0.029031968426188
10,-0.55_39.8,0,0.012,0.168,0.0509137644519619
10,-0.55_39.85,0,0.011,0.144,0.0432959809918771
10,-0.55_40,0,0.012,0.153,0.0446741068086221
10,-0.55_41.5,0,0.011,0.153,0.0443942427972327
10,-0.55_42.2,0,0.012,0.186,0.0599664406292466
10,-0.55_42.5,0,0.011,0.137,0.0414732853658449
10,-0.55_42.55,0,0.011,0.157,0.0471966882228923
10,-0.55_42.65,0,0.011,0.164,0.0525473178147698
10,-0.5_38.3,0,0.009,0.096,0.028990335252435
10,-0.5_38.35,0.071,0.307,0.696,0.165549080543377
10,-0.5_38.4,0.006,0.057,0.246,0.0656344051394991
10,-0.5_38.5,0,0.012,0.166,0.0489622600989287
10,-0.5_38.55,0,0.011,0.174,0.0525495340140514
10,-0.5_38.6,0,0.012,0.159,0.0483451310042635
10,-0.5_38.65,0,0.01,0.122,0.0378023670047085
10,-0.5_38.7,0,0.011,0.144,0.042631791678775
10,-0.5_38.75,0,0.012,0.176,0.0524216050130325
10,-0.5_38.85,0,0.01,0.106,0.0312812799782692
10,-0.5_38.95,0,0.011,0.144,0.0439492616677589
10,-0.5_39,0.001,0.02,0.131,0.0364032751031951
10,-0.5_39.05,0,0.011,0.144,0.0420172002523047
10,-0.5_39.1,0,0.011,0.134,0.0416216866109602
10,-0.5_39.2,0,0.011,0.138,0.041332499132977
10,-0.5_39.25,0,0.01,0.112,0.0324396453698477
10,-0.5_39.35,0.003,0.029,0.155,0.0453790661580273
10,-0.5_39.4,0.004,0.042,0.19,0.0517763126630854
10,-0.5_39.45,0.033,0.222,0.595,0.149475073649266
10,-0.5_39.5,0.012,0.093,0.321,0.0817038211878518
10,-0.5_39.55,0.011,0.075,0.284,0.0719021311689747
10,-0.5_39.6,0,0.011,0.117,0.0362178590709534
10,-0.5_39.75,0,0.012,0.183024999999998,0.0562094922912834
10,-0.5_39.8,0.006,0.056,0.248,0.0654952408085731
10,-0.5_39.85,0,0.012,0.152,0.0463725869453672
10,-0.5_40,0,0.011,0.15,0.0463248966643772
10,-0.5_40.95,0,0.012,0.17,0.0557788154537395
10,-0.5_41.2,0,0.012,0.150024999999998,0.0457213547962275
10,-0.5_42.25,0,0.012,0.195,0.0595268702224147
10,-0.65_38,0,0.011,0.143,0.0416737488074635
10,-0.65_38.1,0,0.012,0.141,0.0425907993467689
10,-0.65_38.2,0.002,0.03,0.164,0.0438262600310377
10,-0.65_38.25,0,0.01,0.134024999999998,0.0412258694856119
10,-0.65_38.3,0.002,0.028,0.166,0.0460014214258621
10,-0.65_38.35,0,0.01,0.119,0.0340109932927461
10,-0.65_38.5,0,0.011,0.15,0.046588047332751
10,-0.65_38.55,0,0.013,0.182024999999998,0.0541122154599216
10,-0.65_38.6,0,0.012,0.170024999999998,0.0543833104596878
10,-0.65_38.75,0.002,0.027,0.154,0.0428043212326724
10,-0.65_38.8,0.002,0.029,0.166,0.046345330195207
10,-0.65_38.9,0,0.012,0.19,0.060163572360884
10,-0.65_38.95,0.003,0.031,0.17,0.0458446024310849
10,-0.65_39,0,0.011,0.163,0.0494085338469271
10,-0.65_39.35,0,0.011,0.147,0.0444469731317844
10,-0.65_39.4,0.011,0.098,0.354024999999998,0.0917286859016459
10,-0.65_39.45,0.002,0.03,0.163,0.0445951886039923
10,-0.65_39.5,0.003,0.032,0.195,0.0519903420642734
10,-0.65_39.6,0,0.013,0.203,0.0596015398255753
10,-0.65_39.85,0,0.013,0.173,0.0550506270610472
10,-0.65_39.95,0,0.012,0.191,0.0577623347715718
10,-0.65_40,0,0.012,0.171,0.0545792803862894
10,-0.65_42.1,0,0.012,0.174,0.055658622350025
10,-0.65_42.85,0,0.012,0.143,0.043048738899293
10,-0.6_38.15,0.009,0.062,0.278024999999998,0.0729497325640927
10,-0.6_38.2,0,0.012,0.151,0.0512805305491155
10,-0.6_38.25,0.002,0.028,0.158,0.0441000145577004
10,-0.6_38.3,0,0.012,0.147,0.0479204201155257
10,-0.6_38.35,0,0.009,0.093,0.0277813352241729
10,-0.6_38.4,0.002,0.029,0.175,0.0468500200512668
10,-0.6_38.45,0,0.012,0.148,0.0441831770979825
10,-0.6_38.6,0.003,0.032,0.197,0.0533348442838895
10,-0.6_38.75,0,0.011,0.131,0.0393982610742474
10,-0.6_38.8,0.002,0.029,0.169,0.0460627213481932
10,-0.6_38.85,0.001,0.021,0.139,0.0384183800918274
10,-0.6_38.95,0,0.01,0.12,0.0355595730506065
10,-0.6_39,0,0.011,0.122,0.0372137377237219
10,-0.6_39.1,0.002,0.031,0.177024999999998,0.0487233544600333
10,-0.6_39.2,0.002,0.025,0.157,0.0433093788386698
10,-0.6_39.25,0.009,0.074,0.283,0.0720947806669281
10,-0.6_39.35,0.002,0.029,0.163,0.0437688459916105
10,-0.6_39.4,0,0.011,0.154024999999998,0.0457523948823571
10,-0.6_39.45,0,0.01,0.125,0.0377820453701525
10,-0.6_39.5,0,0.009,0.099,0.0286628626345558
10,-0.6_39.55,0.001,0.023,0.135024999999998,0.0376292578107028
10,-0.6_39.6,0.01,0.086,0.318,0.0822411981208727
10,-0.6_39.85,0,0.01,0.122,0.0364161834031841
10,-0.6_39.9,0,0.012,0.193024999999998,0.0572789631412993
10,-0.6_40.6,0,0.012,0.151024999999998,0.0470189902452552
10,-0.6_42,0,0.012,0.181,0.0540427721934852
10,-0.6_42.5,0,0.013,0.203,0.0594367774348389
10,-0.75_37.6,0.002,0.026,0.146,0.0396482700251118
10,-0.75_37.65,0.002,0.03,0.181,0.0516204467127032
10,-0.75_37.7,0.002,0.029,0.167,0.0456644663439725
10,-0.75_37.75,0,0.011,0.141,0.0431999097293327
10,-0.75_37.85,0,0.01,0.107,0.0343289276297039
10,-0.75_37.9,0.002,0.03,0.177,0.0479255169839459
10,-0.75_37.95,0,0.009,0.099,0.0328611581782987
10,-0.75_38,0,0.011,0.171,0.0519288681841664
10,-0.75_38.05,0,0.011,0.134,0.0412536394162764
10,-0.75_38.25,0,0.01,0.123,0.0390263424654633
10,-0.75_38.85,0,0.011,0.144,0.0416181040656456
10,-0.75_39.1,0,0.012,0.172,0.0536790490490093
10,-0.75_39.4,0.002,0.028,0.17,0.0451819445706213
10,-0.75_39.45,0.002,0.025,0.146,0.039914516869798
10,-0.75_39.5,0.002,0.026,0.149,0.0396533252447636
10,-0.75_39.6,0,0.012,0.203024999999998,0.0600422193039608
10,-0.75_40,0,0.012,0.18,0.054976917682058
10,-0.75_40.05,0,0.012,0.194,0.0641261952138344
10,-0.75_40.1,0,0.012,0.188,0.0572320840391184
10,-0.75_40.35,0,0.012,0.159,0.0490939541089771
10,-0.75_41.2,0,0.011,0.154,0.0485809504132448
10,-0.75_41.5,0,0.012,0.204,0.0640012231314364
10,-0.75_41.6,0,0.012,0.175,0.0545129823723836
10,-0.75_41.95,0,0.012,0.15,0.0487463619445729
10,-0.7_37.6,0,0.012,0.173024999999998,0.050575701718402
10,-0.7_37.95,0.002,0.028,0.147,0.0407115996543231
10,-0.7_38,0.005,0.052,0.227,0.0598303834071742
10,-0.7_38.05,0.002,0.027,0.163,0.0436888927776055
10,-0.7_38.1,0.001,0.018,0.126,0.0349180325351201
10,-0.7_38.2,0,0.011,0.15,0.0479376770183639
10,-0.7_38.25,0,0.009,0.099,0.0321078371784247
10,-0.7_38.35,0,0.011,0.137,0.0454101525420628
10,-0.7_38.5,0,0.011,0.151024999999998,0.0519103763331496
10,-0.7_38.6,0,0.01,0.102,0.0335913246950752
10,-0.7_38.7,0,0.012,0.167,0.0491460236208768
10,-0.7_38.85,0,0.012,0.197,0.05889161485042
10,-0.7_38.95,0,0.01,0.111,0.0329961571996798
10,-0.7_39,0,0.011,0.156,0.0464882706264848
10,-0.7_39.3,0,0.011,0.123,0.040268010513582
10,-0.7_39.35,0,0.01,0.116,0.0345073952429444
10,-0.7_39.4,0.009,0.06,0.269,0.0702639962745848
10,-0.7_39.45,0,0.009,0.089,0.0267546781747234
10,-0.7_39.5,0,0.012,0.189,0.0564414106339349
10,-0.7_39.6,0,0.012,0.174,0.0536031593286621
10,-0.7_39.95,0,0.012,0.197,0.0555389473673959
10,-0.7_40,0,0.011,0.134,0.0390437327574992
10,-0.7_40.15,0,0.012,0.172,0.0538849099860937
10,-0.7_41.95,0,0.011,0.152,0.0463480080767676
10,-0.7_42.1,0,0.012,0.177,0.0526935854454125
10,-0.7_42.25,0,0.012,0.169,0.0553464894950764
10,-0.85_37.6,0,0.011,0.158,0.0479511327479306
10,-0.85_37.7,0,0.012,0.155,0.0476067610688315
10,-0.85_37.75,0.003,0.03,0.19,0.0515236168948897
10,-0.85_37.8,0.006,0.055,0.236,0.062673678830705
10,-0.85_37.85,0,0.012,0.153,0.0507536956202358
10,-0.85_38.1,0,0.011,0.15,0.0443706264350354
10,-0.85_38.2,0.001,0.021,0.149,0.0416043901602005
10,-0.85_38.35,0,0.011,0.142,0.0416947263211066
10,-0.85_38.45,0,0.011,0.138,0.0404786764681431
10,-0.85_38.5,0,0.012,0.151,0.0449730156767789
10,-0.85_38.6,0,0.012,0.166024999999998,0.0485241242490904
10,-0.85_38.85,0,0.012,0.149,0.0444321082986427
10,-0.85_38.95,0,0.012,0.164,0.0510152823281798
10,-0.85_39.65,0,0.012,0.169,0.0511561680920205
10,-0.85_40,0,0.013,0.189024999999998,0.0563056259913048
10,-0.85_40.1,0,0.012,0.155,0.0465191014075457
10,-0.85_40.8,0.002,0.03,0.171,0.0468023990087155
10,-0.85_41.25,0,0.012,0.178,0.0569756889773751
10,-0.85_41.6,0,0.01,0.115,0.0359385333776975
10,-0.85_41.7,0,0.012,0.159,0.0514644388731796
10,-0.85_41.75,0,0.011,0.16,0.0481991209037338
10,-0.85_42.45,0,0.011,0.145,0.0435155213245125
10,-0.85_42.85,0,0.012,0.16,0.048263063603128
10,-0.85_42.9,0,0.012,0.14,0.0426950280794448
10,-0.85_42.95,0,0.012,0.152024999999998,0.044427504019272
10,-0.8_37.6,0.005,0.051,0.226,0.0596574657896411
10,-0.8_37.75,0,0.009,0.091,0.0279905360184791
10,-0.8_37.8,0,0.011,0.151,0.0421238183595902
10,-0.8_37.85,0.001,0.017,0.11,0.0313779028103966
10,-0.8_37.9,0,0.011,0.168,0.0515830127146051
10,-0.8_37.95,0,0.012,0.144,0.045186779445563
10,-0.8_38.1,0,0.011,0.125,0.0406303720112575
10,-0.8_38.2,0,0.01,0.121024999999998,0.0369939916439734
10,-0.8_38.25,0,0.012,0.186,0.0575239665763774
10,-0.8_38.3,0,0.011,0.171,0.0544842337183291
10,-0.8_38.35,0,0.01,0.119,0.0377265679651568
10,-0.8_38.45,0,0.01,0.106,0.0335559818657958
10,-0.8_38.6,0,0.011,0.154024999999998,0.0476748788477215
10,-0.8_38.85,0.002,0.029,0.179,0.049374498207988
10,-0.8_39.2,0,0.012,0.163,0.0493943697882684
10,-0.8_39.35,0,0.013,0.201,0.0611313200404133
10,-0.8_39.4,0.002,0.03,0.167,0.0445511689515475
10,-0.8_39.6,0,0.011,0.163,0.0486446342325947
10,-0.8_40.1,0,0.011,0.14,0.0414410961225017
10,-0.8_40.2,0,0.012,0.144,0.044934467544276
10,-0.8_40.25,0,0.011,0.143,0.042880028154515
10,-0.8_41.25,0,0.012,0.156,0.0487234910287645
10,-0.8_41.6,0,0.011,0.132,0.0403283209330546
10,-0.8_41.9,0,0.011,0.168,0.0496593919986541
10,-0.95_37.55,0,0.012,0.158,0.0462568776756428
10,-0.95_37.6,0,0.011,0.157,0.050753167171384
10,-0.95_37.7,0,0.011,0.146,0.0436599905481665
10,-0.95_38,0,0.011,0.131024999999998,0.0379528316346863
10,-0.95_38.05,0,0.012,0.148,0.043346408165958
10,-0.95_38.1,0.005,0.042,0.204,0.0536260861587545
10,-0.95_38.5,0,0.012,0.161,0.0583277037921059
10,-0.95_38.7,0,0.012,0.188,0.0607227761659461
10,-0.95_38.8,0,0.012,0.15,0.0453277007053766
10,-0.95_38.85,0,0.012,0.162,0.0503281050510554
10,-0.95_39.25,0,0.012,0.175,0.0514095205713558
10,-0.95_39.35,0,0.012,0.169,0.0513039313982204
10,-0.95_39.45,0,0.013,0.179,0.0555092982548329
10,-0.95_39.7,0,0.012,0.182,0.0544068859507017
10,-0.95_40.15,0,0.012,0.19,0.0581976496691467
10,-0.95_40.75,0,0.012,0.15,0.0441876116423866
10,-0.95_41.5,0,0.012,0.178,0.0533383263117183
10,-0.95_41.55,0,0.012,0.151,0.0480865632621936
10,-0.95_41.6,0,0.008,0.074,0.0262471672165243
10,-0.95_42.85,0,0.011,0.128,0.0416782880735713
10,-0.9_37.7,0.002,0.027,0.144,0.04013765838798
10,-0.9_37.75,0,0.01,0.104,0.0318033800266427
10,-0.9_38.05,0.002,0.026,0.152,0.0423458401353603
10,-0.9_38.1,0,0.011,0.159024999999998,0.0506904985298925
10,-0.9_38.15,0.002,0.03,0.164,0.0449378390541554
10,-0.9_38.2,0,0.011,0.15,0.0437556694955066
10,-0.9_38.6,0,0.011,0.145,0.0459761802753387
10,-0.9_38.75,0,0.013,0.196,0.0577595606483332
10,-0.9_38.8,0,0.012,0.162,0.0516584907059042
10,-0.9_38.85,0,0.011,0.155,0.0465240097546008
10,-0.9_38.9,0,0.012,0.173,0.0510056246585787
10,-0.9_39.45,0,0.012,0.171,0.0520886648756907
10,-0.9_39.6,0,0.012,0.153,0.045352064434334
10,-0.9_40.1,0,0.012,0.192,0.0576561889722994
10,-0.9_40.4,0,0.012,0.175,0.054010522571027
10,-0.9_41.6,0,0.008,0.068,0.0206571521612518
10,-0.9_41.65,0,0.009,0.08,0.0253513781174362
10,-1.05_37.6,0.008,0.078,0.311,0.0807254214936388
10,-1.05_37.75,0,0.01,0.104,0.0349409309491975
10,-1.05_37.95,0,0.012,0.173,0.0534378508923095
10,-1.05_38,0,0.009,0.109,0.032254258274339
10,-1.05_38.1,0,0.011,0.181,0.0517504875569168
10,-1.05_39.45,0,0.012,0.16,0.0477578394665542
10,-1.05_40.1,0,0.013,0.182,0.0551734353370793
10,-1.05_40.5,0,0.011,0.147,0.0453213262361129
10,-1.05_41,0,0.011,0.144,0.0500759060327556
10,-1.05_41.35,0,0.012,0.152,0.0473763566018743
10,-1.05_41.5,0,0.012,0.194024999999998,0.0590492644553654
10,-1.05_41.6,0,0.011,0.154,0.0501665611990987
10,-1.05_41.65,0,0.012,0.186,0.0583791293333773
10,-1.05_41.7,0,0.012,0.193,0.058352862443552
10,-1.15_37.85,0,0.011,0.127,0.0393784913373296
10,-1.15_37.9,0.004,0.038,0.207,0.0545413390931756
10,-1.15_37.95,0.06,0.243,0.662,0.158131111206778
10,-1.15_38,0.01,0.084,0.319,0.0825953313836275
10,-1.15_38.15,0,0.011,0.147,0.0423580658362995
10,-1.15_38.6,0,0.012,0.189,0.0557760926234251
10,-1.15_39.45,0,0.011,0.14,0.043201481499907
10,-1.15_40.3,0,0.011,0.115,0.0358006332406769
10,-1.15_40.35,0,0.01,0.105,0.0331925402876113
10,-1.15_41.5,0,0.012,0.169,0.052825665969678
10,-1.15_41.55,0,0.013,0.201,0.0601475084005544
10,-1.15_41.75,0,0.011,0.137,0.0430606482881432
10,-1.1_37.6,0,0.011,0.149,0.0478835964168703
10,-1.1_37.7,0,0.012,0.174,0.052732253629528
10,-1.1_37.85,0,0.012,0.181,0.0551908256013152
10,-1.1_37.95,0,0.009,0.092,0.0280646184537823
10,-1.1_38,0,0.009,0.111,0.0337536602973419
